split,drift_start_year,old_window,new_window,fs_variant,n_features_before,n_features_after,selected_preview,w_old,w_new,threshold,val_AUC,test_AUC,val_F1,test_F1,val_G_Mean,test_G_Mean,val_Recall,test_Recall,val_Precision,test_Precision,val_Type1_Error,test_Type1_Error,val_Type2_Error,test_Type2_Error
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.70000000,0.30000000,0.41000000,0.69448909,0.78036537,0.27258193,0.15416098,0.54527952,0.59894695,0.32725528,0.39372822,0.23356164,0.09584394,0.09144398,0.08887036,0.67274472,0.60627178
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.65000000,0.35000000,0.42000000,0.69726140,0.78608567,0.27738516,0.16348358,0.52818890,0.58684133,0.30134357,0.37282230,0.25695581,0.10469667,0.07420119,0.07628178,0.69865643,0.62717770
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.60000000,0.40000000,0.40000000,0.69958640,0.79115601,0.28335506,0.16654275,0.53759291,0.59955554,0.31285988,0.39024390,0.25893566,0.10586011,0.07624418,0.07886619,0.68714012,0.60975610
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.55000000,0.45000000,0.39000000,0.70149724,0.79555172,0.28821726,0.17404351,0.54056225,0.61060960,0.31573896,0.40418118,0.26510878,0.11089866,0.07452807,0.07753231,0.68426104,0.59581882
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.50000000,0.50000000,0.39000000,0.70300967,0.79935658,0.28377153,0.17679558,0.52867213,0.60166809,0.30038388,0.39024390,0.26890034,0.11428571,0.06954319,0.07236348,0.69961612,0.60975610
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.45000000,0.55000000,0.32000000,0.70417131,0.80264222,0.28421447,0.16296296,0.57156664,0.64333488,0.36372361,0.45993031,0.23323077,0.09902476,0.10182234,0.10012505,0.63627639,0.54006969
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.40000000,0.60000000,0.33000000,0.70506599,0.80566060,0.28184713,0.17112299,0.55565114,0.63702413,0.33973129,0.44599303,0.24081633,0.10587262,0.09119882,0.09012088,0.66026871,0.55400697
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.35000000,0.65000000,0.35000000,0.70575276,0.80827755,0.27844828,0.17391304,0.53459263,0.61058201,0.30998081,0.40418118,0.25273865,0.11079274,0.07804200,0.07761567,0.69001919,0.59581882
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.30000000,0.70000000,0.37000000,0.70618700,0.81054824,0.27767528,0.17190083,0.51903039,0.58105707,0.28886756,0.36236934,0.26731794,0.11267606,0.06741848,0.06827845,0.71113244,0.63763066
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.25000000,0.75000000,0.38000000,0.70644181,0.81268763,0.27488152,0.17682403,0.51050620,0.57939396,0.27831094,0.35888502,0.27153558,0.11731207,0.06357767,0.06461025,0.72168906,0.64111498
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.20000000,0.80000000,0.39000000,0.70650847,0.81442166,0.27374574,0.17647059,0.50357351,0.56901856,0.26967370,0.34494774,0.27794263,0.11856287,0.05965514,0.06135890,0.73032630,0.65505226
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.15000000,0.85000000,0.30000000,0.70630456,0.81596368,0.27454110,0.16318274,0.54764823,0.61953084,0.33013436,0.42160279,0.23497268,0.10117057,0.09152570,0.08962068,0.66986564,0.57839721
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.10000000,0.90000000,0.29000000,0.70559136,0.81732081,0.27205018,0.16105611,0.54899105,0.62120199,0.33301344,0.42508711,0.22995361,0.09934853,0.09495791,0.09220509,0.66698656,0.57491289
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.05000000,0.95000000,0.28000000,0.70429342,0.81820125,0.27079304,0.16170763,0.55058691,0.62798438,0.33589251,0.43554007,0.22683085,0.09928515,0.09749122,0.09453939,0.66410749,0.56445993
split_14+2,2013,1999-2012,2013-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.00000000,1.00000000,0.34000000,0.70031458,0.81225453,0.27188737,0.17579029,0.52364285,0.60625213,0.29654511,0.39721254,0.25101543,0.11287129,0.07534526,0.07469779,0.70345489,0.60278746
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,1.00000000,0.00000000,0.37000000,0.68018734,0.78095809,0.24513739,0.13359337,0.56830584,0.64234257,0.37845567,0.47735192,0.18127854,0.07766440,0.14660670,0.13563985,0.62154433,0.52264808
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.95000000,0.05000000,0.35000000,0.68327722,0.78847633,0.24712296,0.13802951,0.57468831,0.65949117,0.38894185,0.50522648,0.18109188,0.07993385,0.15085854,0.13914131,0.61105815,0.49477352
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.90000000,0.10000000,0.37000000,0.68595314,0.79468507,0.24957955,0.14316703,0.55566188,0.63662455,0.35367016,0.45993031,0.19282744,0.08477842,0.12698283,0.11879950,0.64632984,0.54006969
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.85000000,0.15000000,0.37000000,0.68838765,0.79996471,0.25000000,0.14908257,0.54473292,0.63470527,0.33555767,0.45296167,0.19920770,0.08922443,0.11569910,0.11062943,0.66444233,0.54703833
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.80000000,0.20000000,0.35000000,0.69057203,0.80453862,0.25296995,0.15085968,0.55149623,0.64757247,0.34509056,0.47386760,0.19966906,0.08970976,0.11864268,0.11504794,0.65490944,0.52613240
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.75000000,0.25000000,0.32000000,0.69258189,0.80865343,0.25728314,0.14899121,0.57029060,0.66250629,0.37464252,0.50174216,0.19591226,0.08748481,0.13188880,0.12521884,0.62535748,0.49825784
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.70000000,0.30000000,0.41000000,0.69440603,0.81232424,0.25965251,0.19283276,0.49053549,0.60694960,0.25643470,0.39372822,0.26295210,0.12768362,0.06165168,0.06436015,0.74356530,0.60627178
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.65000000,0.35000000,0.40000000,0.69611868,0.81537807,0.26302730,0.19713262,0.48799771,0.60025087,0.25262154,0.38327526,0.27432712,0.13268999,0.05731807,0.05994164,0.74737846,0.61672474
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.60000000,0.40000000,0.37000000,0.69768171,0.81801389,0.26288416,0.19071310,0.49793471,0.61142373,0.26501430,0.40069686,0.26078799,0.12513602,0.06443173,0.06702793,0.73498570,0.59930314
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.55000000,0.45000000,0.35000000,0.69909706,0.82032699,0.26462396,0.19333875,0.50345920,0.62138246,0.27168732,0.41463415,0.25791855,0.12605932,0.06704824,0.06877866,0.72831268,0.58536585
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.50000000,0.50000000,0.31000000,0.70042052,0.82225085,0.26318045,0.19290780,0.51892235,0.65945109,0.29265968,0.47386760,0.23909657,0.12110419,0.07988553,0.08228429,0.70734032,0.52613240
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.45000000,0.55000000,0.28000000,0.70168268,0.82365242,0.26606998,0.19329389,0.53305422,0.68248036,0.31172545,0.51219512,0.23207949,0.11912480,0.08847097,0.09062109,0.68827455,0.48780488
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.40000000,0.60000000,0.23000000,0.70282619,0.82462670,0.26916284,0.17250674,0.56709484,0.70146398,0.36320305,0.55749129,0.21380471,0.10204082,0.11455437,0.11738224,0.63679695,0.44250871
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.35000000,0.65000000,0.23000000,0.70393327,0.82541332,0.27082541,0.18246027,0.55263550,0.69532281,0.33937083,0.54006969,0.22531646,0.10977337,0.10008177,0.10479366,0.66062917,0.45993031
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.30000000,0.70000000,0.21000000,0.70496193,0.82589174,0.26972201,0.17191011,0.55420227,0.68814723,0.34223070,0.53310105,0.22256665,0.10247823,0.10253475,0.11171321,0.65776930,0.46689895
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.25000000,0.75000000,0.16000000,0.70593448,0.82623567,0.26998689,0.15958451,0.58451820,0.71222218,0.39275500,0.58885017,0.20569146,0.09229929,0.13008994,0.13855773,0.60724500,0.41114983
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.20000000,0.80000000,0.13000000,0.70702444,0.82660661,0.26744543,0.15391420,0.59556649,0.71783919,0.41468065,0.60627178,0.19736842,0.08814590,0.14464432,0.15006253,0.58531935,0.39372822
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.15000000,0.85000000,0.10000000,0.70832464,0.82675447,0.26712723,0.14850686,0.60942757,0.73064616,0.44232602,0.64111498,0.19134021,0.08397992,0.16034342,0.16731972,0.55767398,0.35888502
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.10000000,0.90000000,0.07000000,0.70995934,0.82646951,0.26193001,0.14059120,0.62056062,0.74136017,0.47092469,0.67944251,0.18141755,0.07840772,0.18225675,0.19107962,0.52907531,0.32055749
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.05000000,0.95000000,0.17000000,0.71237705,0.82520650,0.25786164,0.17129356,0.53182948,0.67239383,0.31267874,0.50522648,0.21939799,0.10312945,0.09542110,0.10512714,0.68732126,0.49477352
split_15+1,2014,1999-2013,2014-2014,no_fs,19,19,,0.00000000,1.00000000,0.16000000,0.70809025,0.81380250,0.25604996,0.16578483,0.53139665,0.66268384,0.31267874,0.49128920,0.21678784,0.09971711,0.09689289,0.10612755,0.68732126,0.50871080
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",1.00000000,0.00000000,0.48000000,0.67082905,0.74892123,0.24726477,0.13510253,0.53608478,0.59100232,0.32316492,0.39024390,0.20023627,0.08169220,0.11071137,0.10496040,0.67683508,0.60975610
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.95000000,0.05000000,0.50000000,0.67444999,0.75536410,0.25112474,0.14851485,0.51633350,0.57851719,0.29265968,0.36585366,0.21991404,0.09316770,0.08904334,0.08520217,0.70734032,0.63414634
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.90000000,0.10000000,0.44000000,0.67769682,0.76114409,0.25260136,0.13856813,0.54546277,0.60986226,0.33555767,0.41811847,0.20253165,0.08304498,0.11332788,0.11046269,0.66444233,0.58188153
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.85000000,0.15000000,0.46000000,0.68074501,0.76631465,0.25554212,0.15352697,0.52406287,0.59411152,0.30219256,0.38675958,0.22136872,0.09577222,0.09116926,0.08736974,0.69780744,0.61324042
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.80000000,0.20000000,0.47000000,0.68350007,0.77105705,0.25967096,0.16057234,0.50763555,0.57130710,0.27836034,0.35191638,0.24333333,0.10401648,0.07424366,0.07253022,0.72163966,0.64808362
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.75000000,0.25000000,0.43000000,0.68603038,0.77524201,0.26191463,0.15554026,0.52481025,0.59930307,0.30123928,0.39372822,0.23167155,0.09691252,0.08569092,0.08778658,0.69876072,0.60627178
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.70000000,0.30000000,0.41000000,0.68833098,0.77913416,0.26552288,0.15807560,0.53161223,0.60458338,0.30981888,0.40069686,0.23230879,0.09845890,0.08781684,0.08778658,0.69018112,0.59930314
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.65000000,0.35000000,0.38000000,0.69037237,0.78249822,0.26997673,0.15325670,0.54745715,0.61458796,0.33174452,0.41811847,0.22759974,0.09382330,0.09656582,0.09662359,0.66825548,0.58188153
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.60000000,0.40000000,0.37000000,0.69216970,0.78531618,0.27392871,0.16291391,0.54455603,0.62391453,0.32602479,0.42857143,0.23618785,0.10057236,0.09043336,0.09170488,0.67397521,0.57142857
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.55000000,0.45000000,0.36000000,0.69358327,0.78769667,0.27927928,0.16540317,0.54507752,0.61784059,0.32507150,0.41811847,0.24479541,0.10309278,0.08601799,0.08703627,0.67492850,0.58188153
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.50000000,0.50000000,0.33000000,0.69471131,0.78965103,0.28095975,0.16271621,0.55935900,0.63260938,0.34604385,0.44250871,0.23648208,0.09968603,0.09582993,0.09562318,0.65395615,0.55749129
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.45000000,0.55000000,0.30000000,0.69558782,0.79113684,0.28100988,0.15735736,0.57197194,0.63952629,0.36606292,0.45644599,0.22802850,0.09506531,0.10629599,0.10395998,0.63393708,0.54355401
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.40000000,0.60000000,0.32000000,0.69626986,0.79226246,0.27832512,0.17299578,0.54357393,0.62642917,0.32316492,0.42857143,0.24441240,0.10837004,0.08569092,0.08436849,0.67683508,0.57142857
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.35000000,0.65000000,0.23000000,0.69688268,0.79312286,0.27963918,0.15053763,0.59907489,0.68175300,0.41372736,0.53658537,0.21119221,0.08754974,0.13254293,0.13380575,0.58627264,0.46341463
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.30000000,0.70000000,0.20000000,0.69739915,0.79381856,0.27733659,0.14466546,0.60837595,0.68953566,0.43279314,0.55749129,0.20404494,0.08311688,0.14480785,0.14714464,0.56720686,0.44250871
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.25000000,0.75000000,0.20000000,0.69799583,0.79437745,0.27308448,0.14825724,0.58813724,0.67527479,0.39752145,0.52613240,0.20798005,0.08628571,0.12984464,0.13330554,0.60247855,0.47386760
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.20000000,0.80000000,0.21000000,0.69872105,0.79481056,0.26904263,0.15211569,0.56935282,0.65989275,0.36701621,0.49477352,0.21235521,0.08987342,0.11676206,0.11988328,0.63298379,0.50522648
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.15000000,0.85000000,0.13000000,0.69972820,0.79526458,0.26431216,0.13333333,0.60832867,0.68810185,0.44232602,0.56794425,0.18846466,0.07553290,0.16336877,0.16631930,0.55767398,0.43205575
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.10000000,0.90000000,0.22000000,0.70127490,0.79573835,0.26173752,0.15474795,0.54912473,0.64076690,0.33746425,0.45993031,0.21376812,0.09302326,0.10645953,0.10729471,0.66253575,0.54006969
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.05000000,0.95000000,0.23000000,0.70373116,0.79545804,0.25977011,0.15271839,0.53932815,0.62534803,0.32316492,0.43554007,0.21716848,0.09259259,0.09991823,0.10212589,0.67683508,0.56445993
split_15+1,2014,1999-2013,2014-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.00000000,1.00000000,0.28000000,0.70282491,0.77988854,0.25809164,0.15633803,0.51786064,0.59481663,0.29265968,0.38675958,0.23082707,0.09796999,0.08364677,0.08520217,0.70734032,0.61324042
